Course, Grade
MECH-452,84.64
MECH-451,84.45
MECH-454,85.33
THTR-356,86.58
CAPS-430,90.75
COEC-437,81.98
MECH-453,79.77
MECH-456,82.91
MECH-455,81.02
MECH-458,84.09
MECH-457,83.24
PHAR-524,89.1
PHAR-522,86.11
PHAR-525,84.73
MECH-460,73.91
PHAR-526,83.19
PERS-310,87.0
THTR-361,82.16
THTR-360,83.69
CAPS-448,90.8
CAPS-449,90.2
THTR-362,82.16
MECH-485,76.11
THTR-369,82.26
MECH-484,82.3
MECH-487,79.91
MECH-486,74.15
MECH-489,81.69
MECH-488,84.24
PHAR-550,87.88
CLST-431,75.91
CLST-430,68.82
MECH-490,71.18
PHAR-554,87.29
MECH-492,78.3
MECH-491,76.81
MECH-493,85.27
THTR-372,84.48
THTR-371,83.9
THTR-370,82.15
THTR-374,84.38
THTR-373,83.82
MECH-474,77.07
CLST-449,80.5
MECH-473,76.15
MECH-475,76.02
LARC-499,77.46
MECH-478,79.97
PHAR-541,78.85
MECH-477,79.47
PHAR-542,88.2
MECH-479,79.81
PHAR-540,86.93
PHAR-545,81.62
CENS-104,74.3
PHAR-543,84.0
PHAR-544,85.0
MECH-481,77.43
PHAR-549,83.68
MUSC-649,-1.0
MECH-483,79.45
PHAR-548,88.35
FNIS-451,79.16
FNIS-452,76.36
FNIS-453,77.52
FNIS-454,78.22
FNIS-455,77.88
FNIS-456,70.05
THTR-301,82.3
THTR-307,85.36
THTR-306,82.38
APSC-479,82.4
THTR-305,80.96
HIST-220,73.33
ARST-699,-1.0
APSC-486,83.78
ASL-101,81.86
THTR-310,76.77
ASL-100,82.94
MECH-496,79.63
MECH-495,81.57
MECH-498,88.0
MECH-497,84.48
THTR-311,78.38
THTR-317,81.99
COEC-475,80.92
THTR-308,84.93
DHYG-433,80.55
DHYG-435,78.64
HIST-236,74.98
HIST-237,70.94
HIST-235,71.4
APSC-498,91.8
THTR-321,74.63
APSC-496,82.92
THTR-320,74.9
THTR-325,76.07
THTR-323,75.69
CTLN-301,81.75
PHAR-510,83.88
ATSC-699,-1.0
HIST-200,70.28
PHAR-514,82.35
PHAR-515,87.0
HIST-201,78.71
PHAR-518,89.24
HIST-202,73.33
HIST-205,73.87
THTR-330,84.91
THTR-335,80.28
CLST-404,80.18
CLST-403,85.23
CLST-402,75.45
CLST-401,82.4
THTR-339,85.04
PHAR-501,84.14
PHAR-502,88.19
MUSC-600,80.15
MUSC-606,93.86
DHYG-410,84.67
PHAR-506,82.15
DHYG-412,87.99
HIST-215,74.6
MUSC-607,86.75
PHAR-508,85.54
NEST-101,72.82
APSC-554,90.8
ECON-342,64.6
WOOD-499,80.76
ECON-341,73.3
APSC-552,-1.0
ECON-343,74.22
APSC-550,85.85
ECON-345,71.96
ENGL-372,76.82
ENGL-371,76.32
APSC-556,87.72
ENGL-370,75.93
ENGL-376,82.07
ENGL-375,75.52
RUSS-202,82.2
ENGL-374,78.75
RUSS-201,85.78
ENGL-373,79.73
RUSS-200,77.11
RUSS-207,78.47
ENGL-379,77.0
RUSS-206,79.27
ENGL-378,76.83
ENGL-377,84.1
WOOD-491,78.51
DSCI-310,82.54
WOOD-492,80.08
WOOD-493,76.46
WOOD-494,76.37
ECON-351,72.19
ECON-350,70.4
WOOD-490,78.81
WOOD-488,82.04
ECON-333,76.9
ECON-335,76.7
WOOD-484,74.93
ECON-334,74.06
WOOD-485,77.93
ECON-337,71.92
ECON-336,73.32
WOOD-487,77.66
ECON-339,76.45
ENGL-383,68.81
ENGL-382,77.02
ENGL-381,76.51
ENGL-380,75.33
ENGL-387,80.89
ENGL-386,80.77
MDIA-470,89.68
ENGL-384,71.92
CPEN-281,73.58
ENGL-389,76.25
RUSS-215,84.33
WOOD-482,77.99
ECON-364,89.2
MECH-405,73.55
COMM-400,80.25
ECON-365,71.4
ECON-367,74.29
UFOR-300,78.32
MEDG-649,-1.0
COGS-303,76.39
COMM-407,77.52
COMM-408,80.27
COMM-405,78.27
COMM-406,76.84
ENGL-350,75.99
MECH-400,80.12
COMM-409,71.49
ENGL-354,68.99
ENGL-353,76.3
CPEN-291,86.09
ENGL-351,76.2
ENGL-358,74.62
ENGL-357,75.9
ENGL-356,84.68
ENGL-355,78.51
ENGL-359,72.96
ECON-371,73.83
ECON-370,71.69
UFOR-316,78.44
ECON-355,74.04
ECON-356,73.68
ENGL-361,78.29
ENGL-360,80.46
ENGL-365,74.63
ENGL-364,73.92
ENGL-362,72.1
ENGL-369,77.56
ENGL-368,77.21
ENGL-366,74.18
DHYG-210,81.11
ECON-360,74.05
ECON-361,67.61
APSC-510,74.33
APSC-511,74.33
MECH-426,77.41
APBI-100,69.31
ECON-387,75.39
CLST-339,75.76
MECH-421,83.48
MECH-420,78.69
MECH-423,82.45
CLST-335,79.37
MECH-422,83.06
APSC-512,87.9
CLST-334,76.61
CLST-333,75.86
ANTH-551,83.7
CLST-332,75.45
LARC-305,76.36
CLST-331,73.25
CLST-330,69.47
LARC-306,77.41
ECON-390,76.18
INLB-452,-1.0
ECON-392,91.3
ARTH-535,90.8
ECON-374,78.31
ARTH-533,88.0
UFOR-330,83.17
MECH-410,77.74
MECH-411,81.35
ANTH-540,85.26
LARC-316,82.28
ANTH-541,87.25
COGS-300,78.24
ANTH-549,86.13
ARTH-539,88.08
ECON-384,72.8
ANTH-545,87.09
ARTH-537,91.26
APSC-530,87.23
ENGL-390,73.51
MECH-441,85.65
MECH-443,80.89
MECH-442,77.93
ENGL-394,72.41
MECH-445,79.9
CLST-357,78.94
ENGL-393,77.64
CLST-356,77.68
ENGL-392,75.07
CLST-355,77.8
ENGL-391,73.91
CLST-354,78.91
CLST-353,72.81
ENGL-397,77.13
CLST-352,76.2
ENGL-396,78.0
CLST-351,72.6
ENGL-395,73.29
GRSJ-102,78.58
ENGL-399,-1.0
GRSJ-101,79.79
PERS-400,92.08
PERS-401,88.56
VRHC-507,87.93
VRHC-508,-1.0
APSC-541,82.37
ECON-398,78.42
MECH-439,88.6
APSC-540,82.1
VRHC-504,88.31
VRHC-501,90.12
VRHC-502,94.9
MECH-430,71.29
MUSC-693,92.0
MUSC-692,87.0
MECH-431,79.13
MECH-433,82.31
MECH-436,80.02
MUSC-695,88.62
MECH-435,78.25
MUSC-694,85.92
COEC-298,81.81
ATSC-500,84.66
COEC-294,75.19
CLST-360,80.91
COEC-293,74.7
VRHC-511,85.62
COMM-465,77.11
WOOD-411,-1.0
COMM-466,83.27
WOOD-412,-1.0
COMM-463,79.67
MATH-335,75.8
COMM-464,81.58
ANTH-519,90.22
COMM-469,76.54
ANTH-518,87.81
COMM-467,80.58
EPSE-441,84.36
VRHC-512,88.86
COMM-468,78.69
EPSE-440,86.64
EPSE-449,90.8
EPSE-448,88.48
ANTH-515,86.76
ASTU-150,69.93
ANTH-517,85.99
ANTH-516,86.56
COMM-461,78.13
ANTH-510,80.5
COMM-462,78.88
ANTH-513,85.15
MATH-331,71.76
ANTH-512,90.88
COMM-460,78.06
COMM-454,77.06
EPSE-436,91.33
WOOD-400,-1.0
COMM-455,75.3
COMM-452,76.75
COMM-453,76.13
EPSE-433,89.08
COMM-458,75.05
EPSE-432,91.36
COMM-459,79.32
EPSE-431,90.95
COMM-456,77.28
COMM-457,71.89
INFO-200,82.95
PHIL-150,75.53
POLS-424,81.01
EPSE-437,89.9
POLS-426,82.02
ENGL-303,68.91
ENGL-301,74.16
ENGL-300,80.22
ENGL-307,75.53
MATH-340,69.52
ENGL-306,75.82
MATH-341,72.83
ANTH-506,-1.0
ANTH-505,83.83
ENGL-304,72.16
ANTH-500,86.31
COMM-450,74.93
MATH-344,74.04
MATH-345,72.2
ANTH-502,87.37
ENGL-309,80.51
MATH-342,71.05
ENGL-308,76.24
COMM-487,81.11
COMM-485,78.84
COMM-486,79.38
WOOD-430,81.1
COMM-489,81.64
EPSE-462,80.13
ANTH-530,85.88
COMM-480,-1.0
MATH-350,64.29
COMM-483,81.68
COMM-484,79.02
COMM-481,-1.0
ANTH-534,86.38
COMM-482,79.79
COMM-477,79.06
COMM-474,81.6
EPSE-456,88.39
COMM-475,79.59
EPSE-455,91.0
COMM-478,78.27
COMM-479,79.94
PHIL-125,74.9
EPSE-461,88.67
ANTH-528,85.08
MATH-360,73.1
ANTH-527,84.19
MATH-361,72.4
COMM-472,82.74
COMM-473,75.07
CELL-549,-1.0
COMM-470,79.19
COMM-471,79.43
COMM-421,81.85
COMM-420,80.84
COMM-425,76.41
ECON-302,73.45
ECON-301,72.31
ECON-304,75.36
ECON-303,71.04
ECON-306,80.09
ECON-305,81.56
PHIL-120,75.18
COMM-427,75.17
ECON-308,75.97
COMM-428,76.64
ECON-307,82.19
ECON-309,74.82
ENGL-332,80.12
CCFI-699,-1.0
ENGL-331,76.97
ENGL-330,76.74
INFO-250,87.39
ENGL-335,72.06
ENGL-333,83.99
PHIL-115,69.55
ENGL-339,74.16
ENGL-338,74.87
ENGL-337,67.47
COMM-411,77.04
MATH-305,71.26
MATH-302,71.58
MATH-303,70.09
COMM-414,78.48
MATH-308,70.83
WOOD-440,81.55
COMM-415,80.87
MATH-309,71.02
COMM-412,81.02
MATH-307,68.89
WOOD-448,75.25
WOOD-449,83.83
ENGL-343,76.59
ENGL-342,85.06
ENGL-341,74.93
ASTU-101,74.25
ENGL-340,71.4
ENGL-347,76.15
PHIL-101,71.43
ENGL-346,75.02
PHIL-102,71.81
ENGL-344,76.76
EPSE-483,88.37
EPSE-482,86.1
EPSE-481,88.53
ENGL-349,78.45
ENGL-348,82.64
ASTU-100,76.88
MATH-300,67.12
MATH-301,69.18
COMM-443,82.13
ECON-320,73.98
WOOD-477,79.0
COMM-444,78.14
MATH-316,68.75
WOOD-478,78.37
COMM-441,77.61
MATH-313,67.37
COMM-442,77.75
COMM-447,78.9
MATH-319,64.33
WOOD-473,74.11
ECON-323,83.31
WOOD-474,75.85
COMM-445,77.89
ECON-326,72.55
MATH-317,69.33
WOOD-475,72.79
COMM-446,76.72
ECON-325,73.73
MATH-318,71.25
WOOD-476,78.55
ECON-328,77.47
ECON-327,78.01
COMM-449,79.24
PHIL-100,70.51
ENGL-310,77.46
ENGL-314,78.8
ENGL-313,81.44
ENGL-312,77.43
ENGL-311,76.87
CELL-510,89.6
ENGL-318,75.51
ENGL-317,76.45
CELL-512,90.18
ENGL-316,73.91
CELL-511,87.56
ENGL-315,70.69
MATH-312,71.27
ENGL-319,69.1
MATH-310,70.85
CELL-507,90.07
CELL-506,93.23
COMM-433,74.7
WOOD-467,76.91
CELL-509,88.24
ECON-311,73.8
CELL-508,86.38
COMM-431,77.47
ECON-310,75.44
COMM-436,78.93
ECON-313,69.28
COMM-437,80.08
ECON-312,68.4
WOOD-463,74.94
COMM-434,76.01
ECON-315,73.71
WOOD-464,76.67
COMM-435,85.06
WOOD-465,77.34
ECON-317,78.51
ECON-316,80.39
COMM-438,78.36
ECON-319,71.31
COMM-439,82.0
ECON-318,71.84
ENGL-321,75.69
ENGL-320,70.09
ENGL-324,70.07
ENGL-323,79.67
ENGL-322,80.89
ENGL-329,73.02
ENGL-328,78.18
CELL-501,89.96
DSCI-320,80.02
ENGL-327,78.71
ENGL-326,76.76
WOOD-461,78.83
CELL-503,88.28
MATH-322,69.9
CELL-502,89.02
MATH-323,71.86
CELL-505,90.79
MATH-320,68.62
CELL-504,89.86
MATH-321,69.78
ATSC-599,-1.0
CINE-445,88.3
ATSC-595,94.57
HIST-150,68.27
DES-110,80.39
EPSE-502,91.12
EPSE-501,90.19
EPSE-509,91.97
EPSE-508,86.85
THTR-400,82.37
EPSE-507,90.26
EPSE-506,90.45
THTR-406,82.15
EPSE-505,90.25
THTR-405,81.83
EPSE-504,83.36
EPSE-503,89.59
ASTR-200,73.74
ASTR-202,68.42
HIST-120,71.44
ASTR-201,73.5
ASTR-205,76.16
HIST-125,73.34
THTR-410,78.35
THTR-417,86.25
CSPW-100,-1.0
THTR-415,85.88
THTR-408,86.02
THTR-407,83.37
HIST-135,71.76
DES-130,81.23
COMM-388,80.52
EPSE-524,-1.0
COMM-389,84.09
COMM-386,86.25
EPSE-522,90.66
COMM-387,75.63
EPSE-521,88.73
EPSE-520,91.03
ARCL-103,73.01
EPSE-529,91.25
EPSE-528,88.6
EPSE-527,-1.0
EPSE-526,90.51
EPSE-525,91.68
COMM-380,-1.0
COMM-381,-1.0
COMM-382,78.11
COMM-383,79.71
COMM-377,77.14
EPSE-513,90.72
COMM-378,77.57
EPSE-512,90.88
COMM-375,80.0
EPSE-511,91.14
COMM-376,77.48
COMM-379,75.37
EPSE-519,90.29
EPSE-518,89.36
EPSE-517,93.03
EPSE-516,93.41
EPSE-515,90.48
EPSE-514,85.48
CCFI-601,88.56
ARST-500,87.08
COMM-370,75.34
COMM-374,75.94
COMM-371,77.35
CIVL-699,-1.0
EPSE-546,88.55
EPSE-545,92.51
EPSE-544,90.13
EPSE-543,90.32
EPSE-542,89.49
EPSE-541,90.45
EPSE-540,92.21
EPSE-549,89.93
EPSE-547,94.44
MATH-399,-1.0
MATH-398,-1.0
COMM-399,77.67
EPSE-535,90.55
EPSE-534,81.6
COMM-397,74.16
EPSE-533,91.07
COMM-398,78.82
EPSE-532,87.47
EPSE-531,92.0
EPSE-530,94.75
INFO-301,84.2
INFO-300,85.92
INFO-303,79.04
EPSE-539,96.07
EPSE-538,91.66
EPSE-537,89.08
EPSE-536,90.0
CINE-430,86.3
CINE-432,84.7
CINE-436,82.0
COMM-391,76.38
COMM-392,75.76
COMM-390,77.63
COMM-395,76.62
COMM-396,75.7
ARCL-140,72.35
COMM-393,73.7
COMM-394,75.92
INLB-401,-1.0
ARTH-561,84.43
THTR-462,85.53
THTR-461,85.53
LARC-340,78.36
MECH-341,80.53
THTR-469,84.5
MRNE-437,85.19
ARST-530,81.0
MRNE-430,81.4
MECH-351,72.64
ARST-535,83.07
THTR-471,85.51
THTR-470,85.44
FNIS-360,89.0
ARTH-577,87.27
THTR-474,86.28
THTR-473,85.52
CLST-308,70.69
THTR-472,86.27
CLST-307,73.39
ARTH-571,87.13
CLST-306,75.42
LARC-351,83.22
CLST-305,73.39
LARC-355,78.02
CLST-301,78.33
CENS-201,78.35
ORPA-430,84.44
CENS-202,79.31
MRNE-425,85.8
ARST-540,83.95
MRNE-420,89.33
PHAR-648,-1.0
PHAR-649,-1.0
MECH-340,78.63
ARST-545,86.01
ARTH-543,88.07
ARTH-540,86.4
CLST-319,72.29
CLST-318,71.43
MECH-364,76.89
CLST-317,74.04
MECH-366,81.42
CLST-315,77.44
MECH-365,70.51
CLST-314,72.49
MECH-368,76.77
CLST-313,74.45
CLST-312,73.38
CLST-311,75.25
CLST-310,74.4
MRNE-415,83.81
MECH-370,69.39
ORPA-425,-1.0
MRNE-410,82.98
ARST-512,85.16
ARST-510,81.22
CPEN-211,70.76
ARST-515,83.44
CPEN-212,67.47
ARST-516,84.52
ARST-514,80.56
ARTH-548,85.73
ARST-519,84.6
ARST-517,82.43
THTR-491,86.59
ARTH-555,87.01
THTR-490,90.55
ARTH-553,86.43
ARTH-550,89.46
ARTH-551,86.25
CLST-329,75.62
MECH-353,70.81
MECH-352,70.3
THTR-499,94.0
MECH-354,79.0
MECH-357,73.87
MECH-356,74.81
MECH-359,78.91
MECH-358,74.99
MRNE-402,82.75
CLST-320,81.0
MRNE-401,86.5
MECH-360,71.07
MRNE-400,84.35
PERS-451,92.0
ARST-520,83.97
CPEN-221,73.22
CPEN-223,74.74
LING-649,-1.0
APSC-598,81.45
APSC-599,90.37
APSC-597,82.25
THTR-420,75.23
MECH-386,80.47
THTR-421,73.07
MRNE-480,84.51
THTR-425,78.06
ARST-570,84.94
COEC-365,81.09
ARST-573,83.81
HIST-100,70.83
HIST-101,70.29
MECH-392,77.2
DHYG-325,84.68
HIST-104,64.0
HIST-105,76.62
ARST-575,82.58
HIST-102,71.66
HIST-103,72.6
HIST-108,73.47
HIST-109,74.74
HIST-106,72.36
HIST-107,74.81
FNIS-320,77.1
MECH-375,71.29
THTR-439,85.54
DHYG-308,78.94
ARST-580,84.43
MECH-380,73.88
ARST-585,88.58
HIST-115,72.75
ARST-586,87.56
DHYG-310,80.03
ARST-587,82.49
THTR-440,90.0
FNIS-310,79.86
THTR-445,81.03
COHR-310,81.5
THTR-443,81.46
COHR-311,80.33
SOCI-649,-1.0
THTR-449,82.82
THTR-448,83.52
COHR-304,79.02
COHR-305,80.52
COHR-306,77.77
COHR-307,78.13
ARST-551,83.34
COHR-308,78.82
COHR-309,81.25
ARST-550,84.17
ARST-555,85.4
ARST-556,90.81
ARST-554,86.21
ARTH-599,89.78
THTR-453,82.38
THTR-452,84.89
THTR-451,81.6
THTR-450,76.76
FNIS-300,78.1
THTR-456,86.0
MRNE-450,74.8
THTR-454,84.42
COHR-301,78.47
COHR-302,77.69
THTR-459,87.24
COHR-303,78.03
MRNE-445,81.97
ARST-560,83.94
ARST-565,82.74
LIBR-503,82.09
LIBR-504,86.71
UFOR-403,85.1
ECON-465,74.32
LIBR-505,82.83
UFOR-402,78.73
IGEN-201,76.88
LIBR-506,84.82
UFOR-401,82.49
LIBR-507,84.23
UFOR-400,82.03
ECON-466,76.0
LIBR-508,86.8
PHRM-346,88.75
LIBR-509,83.49
ECON-468,77.13
CNPS-699,-1.0
PHRM-341,88.89
CNPS-698,-1.0
PHAR-370,72.81
PHAR-371,83.37
PHRM-340,72.9
LIBR-500,82.27
LIBR-501,84.24
LIBR-502,82.47
CPEN-391,84.51
LATN-649,-1.0
EPSE-171,65.76
ECON-472,73.38
PATH-451,86.32
ECON-471,76.19
APSC-202,78.54
APSC-203,81.5
ECON-451,73.6
PORT-307,84.17
APSC-201,68.42
ECON-456,74.86
PORT-301,87.05
ECON-455,75.11
THTR-199,83.33
ECON-457,83.67
CNPS-688,-1.0
PHAR-361,79.19
PHAR-362,80.87
COHR-486,80.38
PHAR-360,72.82
PHRM-351,89.61
PHAR-369,87.39
WOOD-120,70.08
ECON-460,75.82
ECON-485,80.87
LIBR-525,86.82
PHRM-327,90.12
LIBR-526,85.14
PHRM-328,78.64
ECON-487,75.85
LIBR-527,84.91
PHRM-325,85.95
LIBR-528,85.73
PHRM-326,77.2
LIBR-529,82.56
PHRM-323,96.2
APSC-210,-1.0
PHRM-321,85.71
UFOR-420,84.7
PHRM-322,90.31
LIBR-520,82.98
LIBR-521,84.22
LIBR-522,87.95
MANU-201,77.35
PHAR-399,80.84
LIBR-523,84.36
LIBR-524,86.66
ONCO-548,91.82
ARCH-598,83.05
ARCH-597,85.84
ECON-490,79.29
PATH-477,82.63
ECON-492,89.0
ECON-494,83.62
ONCO-549,-1.0
ECON-493,77.25
LIBR-514,85.04
MATH-403,82.85
LIBR-516,86.26
MATH-401,74.67
LIBR-517,83.72
MATH-402,78.66
LIBR-518,83.49
MATH-407,86.0
PHAR-380,75.98
MATH-405,79.19
PHRM-332,91.5
MATH-406,83.77
PHRM-333,81.09
PHRM-330,84.17
LIBR-510,80.67
LIBR-511,83.75
LIBR-512,84.52
PHAR-385,76.97
LIBR-513,82.89
CHIL-500,87.77
PATH-467,84.82
ECON-480,75.26
MATH-400,70.34
PHRM-329,92.63
ECON-482,72.05
COGS-402,84.92
COGS-401,78.29
PHAR-330,78.72
EECE-285,81.89
MANU-230,82.6
EECE-282,84.51
EECE-281,79.17
EECE-284,86.25
EECE-283,77.66
ECON-495,86.56
THTR-150,93.9
ECON-499,85.25
IGEN-230,82.89
EECE-280,77.67
PHAR-321,85.25
PHAR-322,89.28
PHAR-325,80.16
PHAR-323,77.58
GRSJ-235,78.04
GRSJ-230,81.96
UFOR-449,85.25
THTR-160,82.33
PHAR-351,75.32
PHRM-361,93.18
PHAR-352,73.24
EECE-263,70.04
EECE-265,71.54
GRSJ-224,74.57
GRSJ-225,78.2
EECE-261,64.35
GRSJ-226,88.15
EECE-269,65.98
PHAR-341,78.7
PHAR-342,80.35
EECE-253,66.88
EECE-252,79.98
EECE-254,65.01
MANU-265,73.45
COGS-400,83.6
EECE-251,71.8
MANU-261,74.79
GRSJ-210,76.35
EECE-256,70.69
EECE-259,69.8
AUDI-577,84.65
AUDI-576,88.88
AUDI-579,-1.0
COMM-100,71.91
COMM-101,73.15
COMM-105,73.89
CIVL-528,80.25
CIVL-529,83.4
CIVL-526,84.58
CIVL-527,81.45
AUDI-580,85.6
CIVL-520,81.79
CIVL-521,84.03
AUDI-581,87.98
CIVL-524,80.64
AUDI-583,89.29
CIVL-525,86.12
AUDI-586,86.41
CIVL-522,80.41
AUDI-585,86.56
CIVL-523,85.89
AUDI-587,86.29
CNPS-601,87.43
UFOR-495,79.4
POLS-300,81.62
CIVL-539,87.29
EECE-230,90.87
CIVL-537,78.63
CIVL-538,85.12
AUDI-591,88.22
AUDI-590,86.95
MATH-462,85.46
AUDI-593,92.27
AUDI-592,91.06
CIVL-535,82.34
AUDI-594,92.31
BMEG-699,-1.0
AUDI-555,-1.0
AUDI-554,85.79
AUDI-557,86.13
AUDI-556,86.0
AUDI-559,-1.0
AUDI-558,88.43
COMM-126,70.48
CNPS-632,92.24
ECON-407,81.27
ECON-406,77.92
PORT-392,81.16
ECON-408,86.6
CIVL-548,84.89
CIVL-542,86.28
CIVL-543,89.0
AUDI-560,87.45
CIVL-540,88.13
CIVL-541,85.79
AUDI-562,89.75
CIVL-546,86.29
COMM-120,76.7
CIVL-547,89.41
AUDI-564,90.81
CIVL-544,83.94
AUDI-563,88.11
CIVL-545,86.42
AUDI-566,88.23
AUDI-565,86.88
AUDI-568,94.44
AUDI-567,92.33
AUDI-569,86.02
CIVL-561,78.65
PLNT-304,79.04
PHIL-490,84.25
PHIL-491,75.5
CIVL-559,85.32
EECE-210,73.99
PHIL-486,87.11
PHIL-487,88.36
PHIL-488,88.7
PHIL-489,88.07
CIVL-554,88.0
ANTH-649,-1.0
AUDI-571,86.21
CIVL-551,84.49
AUDI-570,88.59
CIVL-557,81.26
AUDI-572,86.57
CIVL-558,87.57
AUDI-575,86.5
CIVL-555,91.17
CIVL-556,84.1
MATH-414,79.31
PHRM-306,96.31
ECON-421,73.89
MATH-412,78.01
ECON-420,74.46
PHRM-304,93.56
MATH-418,79.83
PHRM-301,88.95
THFL-100,83.62
MATH-419,82.55
PHRM-302,90.1
ECON-425,79.97
PHRM-300,87.17
PHIL-485,85.42
FOPR-260,74.03
FOPR-261,74.14
FOPR-264,78.81
FOPR-262,74.11
FOPR-263,78.46
AUDI-540,91.68
EECE-202,68.82
EECE-201,69.63
EECE-203,70.68
MATH-425,87.28
MATH-426,80.87
AUDI-546,86.48
MATH-423,82.96
AUDI-545,91.31
MATH-424,82.81
AUDI-548,86.05
PHRM-312,80.03
AUDI-547,90.94
MATH-427,86.92
AUDI-549,89.64
MATH-428,85.13
PHRM-311,81.47
ECON-417,68.33
PHIL-470,79.39
PHIL-469,80.52
ONCO-510,-1.0
PHIL-464,77.07
PSYT-475,79.48
AUDI-551,92.21
MATH-421,82.95
AUDI-550,88.08
MATH-422,80.85
AUDI-553,89.3
AUDI-552,87.15
MATH-420,79.6
ECON-441,73.46
ECON-440,69.87
MATH-437,77.94
AUDI-513,85.71
ECON-442,77.74
AUDI-515,90.96
AUDI-514,86.68
ECON-444,75.51
ECON-447,72.71
AUDI-516,86.39
CNPS-678,89.17
CNPS-677,92.3
PHIL-460,76.23
AUDI-518,88.2
PHIL-461,73.5
FOPR-288,75.82
PHIL-462,75.9
CIVL-506,79.08
CIVL-507,82.97
CIVL-504,87.57
CIVL-505,84.13
ONCO-502,90.19
CIVL-508,87.5
PHIL-455,77.01
CIVL-509,83.21
MATH-432,79.57
AUDI-520,88.46
ECON-450,71.94
MATH-431,92.2
AUDI-522,87.31
MATH-448,93.0
AUDI-524,86.94
MATH-445,74.88
AUDI-523,86.03
MATH-446,71.4
AUDI-526,86.58
CNPS-669,91.43
AUDI-528,89.71
MATH-449,85.5
AUDI-527,86.1
AUDI-529,88.4
PHIL-450,77.79
PHIL-451,75.57
PHIL-452,72.52
CIVL-517,89.11
CIVL-518,82.53
CIVL-515,79.0
PHIL-448,83.61
CIVL-516,84.25
PHIL-449,79.82
CIVL-519,87.09
CIVL-510,85.92
MATH-440,79.59
CIVL-513,80.05
MATH-443,79.37
MATH-444,81.77
CIVL-511,86.15
MATH-441,75.76
AUDI-530,87.1
MATH-442,75.02
COMR-329,77.35
PHIL-440,78.91
PHIL-441,74.04
PHIL-435,71.92
MTRL-595,84.24
MTRL-594,86.01
MTRL-593,96.45
PHIL-431,74.1
MTRL-592,87.25
PHIL-432,75.71
PHIL-433,72.05
PHIL-434,70.67
ASIC-200,79.22
MTRL-599,84.59
MTRL-598,-1.0
CINE-340,92.6
CINE-331,82.3
MTRL-585,80.83
PHIL-425,73.56
PHIL-426,83.09
CINE-332,77.4
PHIL-427,71.0
MTRL-582,85.59
PHIL-420,81.17
CINE-334,77.3
PSYT-550,89.94
CINE-336,94.5
CINE-338,82.7
ARBM-101,79.92
MTRL-588,78.3
ASIC-220,81.77
LAW-402,78.87
LAW-401,78.87
LAW-400,74.33
LAW-406,-1.0
LAW-405,77.78
LAW-404,76.67
LAW-403,77.03
MTRL-575,84.53
LAW-409,77.86
PHIL-414,78.2
LAW-408,74.05
PHIL-415,77.28
LAW-407,73.39
PHIL-416,78.17
MTRL-571,82.8
ATSC-499,-1.0
MTRL-570,84.38
PHIL-410,78.91
ATSC-498,-1.0
SOAL-440,91.4
MTRL-579,83.15
MTRL-578,79.14
PHIL-418,75.1
PHIL-419,73.57
RGST-400,72.3
MTRL-564,89.56
MTRL-562,86.45
PHIL-400,67.43
PHIL-401,65.5
LAW-420,78.26
CIVL-572,79.34
CIVL-570,79.25
LAW-424,76.46
LAW-423,79.18
LAW-422,73.7
PLNT-315,77.89
LAW-421,78.15
PLNT-316,75.54
LAW-428,78.97
LAW-426,78.47
LAW-425,78.8
DES-421,83.19
CNTO-303,84.95
CHIL-599,89.35
DES-422,82.0
CNTO-301,85.27
CIVL-564,79.55
CIVL-565,81.37
CIVL-562,84.72
CIVL-563,84.69
CIVL-568,81.87
MATH-498,-1.0
CIVL-569,82.01
MATH-499,-1.0
CIVL-566,79.15
PLNT-321,69.57
CIVL-582,80.07
CIVL-583,86.41
CIVL-580,84.11
CIVL-581,86.23
LAW-413,77.13
LAW-412,76.07
LAW-411,79.55
LAW-410,74.17
LAW-417,80.05
PLNT-324,64.29
LAW-416,74.56
LAW-415,73.52
LAW-414,73.35
LAW-419,79.31
LAW-418,78.31
CNTO-311,82.24
CIVL-575,87.23
CIVL-573,82.87
DES-430,86.96
CIVL-574,81.05
CIVL-579,84.13
CIVL-577,80.89
PLNT-331,73.54
AUDI-598,87.22
LAW-442,75.89
LAW-441,78.65
LAW-440,72.87
CIVL-592,85.14
LAW-445,76.0
LAW-444,79.55
LAW-443,73.75
PLNT-338,73.34
PLNT-335,72.46
LAW-449,77.57
PLNT-336,65.05
LAW-448,77.53
LAW-447,76.3
CINE-300,86.4
DES-445,88.7
CIVL-586,84.76
CIVL-587,87.77
CIVL-584,87.85
CIVL-585,90.1
CIVL-589,79.89
LAW-431,77.8
LAW-430,78.62
LAW-435,78.14
LAW-434,74.79
LAW-433,77.18
LAW-432,78.83
LAW-439,76.26
LAW-438,73.32
LAW-437,73.31
LAW-436,75.29
CIVL-597,-1.0
DES-450,90.02
CIVL-598,76.86
CIVL-595,-1.0
CIVL-596,85.67
CIVL-599,87.17
APSC-279,84.16
DENT-420,81.98
LAW-460,74.86
APSC-278,70.1
LAW-464,71.71
LAW-463,73.23
LAW-462,76.06
LAW-461,74.89
LAW-468,74.74
LAW-467,79.53
LAW-466,79.03
LAW-465,76.44
COHR-410,74.93
LIBR-587,82.72
COHR-411,80.92
LIBR-588,87.26
LAW-469,72.6
